LineId,Month,Day,Time,Level,Content,EventId,EventTemplate,ParameterList
4278,[Thu,Jul,21,03:37:16,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4279,[Thu,Jul,21,03:37:16,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4280,[Thu,Jul,21,03:37:16,2005] [error] jk2_init() Can't find child 3699 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4281,[Thu,Jul,21,03:37:16,2005] [notice] jk2_init() Found child 3695 in scoreboard slot 36,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3695', 'slot 36']"
4282,[Thu,Jul,21,03:37:16,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4283,[Thu,Jul,21,03:37:16,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4284,[Thu,Jul,21,03:37:16,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4285,[Thu,Jul,21,03:37:16,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4286,[Thu,Jul,21,03:37:16,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4287,[Thu,Jul,21,03:37:16,2005] [notice] jk2_init() Found child 3700 in scoreboard slot 41,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3700', 'slot 41']"
4288,[Thu,Jul,21,03:37:16,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4289,[Thu,Jul,21,03:37:16,2005] [error] jk2_init() Can't find child 3701 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4290,[Thu,Jul,21,03:37:16,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4291,[Thu,Jul,21,03:37:16,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4292,[Thu,Jul,21,03:37:16,2005] [error] jk2_init() Can't find child 3702 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4293,[Thu,Jul,21,03:37:16,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4294,[Thu,Jul,21,03:37:16,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4295,[Thu,Jul,21,03:37:16,2005] [error] jk2_init() Can't find child 3703 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4296,[Thu,Jul,21,03:37:16,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4297,[Thu,Jul,21,03:37:16,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4298,[Thu,Jul,21,03:37:16,2005] [error] jk2_init() Can't find child 3704 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4299,[Thu,Jul,21,03:37:16,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4300,[Thu,Jul,21,03:37:16,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4301,[Thu,Jul,21,03:37:16,2005] [notice] jk2_init() Found child 3705 in scoreboard slot 46,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3705', 'slot 46']"
4302,[Thu,Jul,21,03:37:16,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4303,[Thu,Jul,21,03:37:16,2005] [notice] jk2_init() Found child 3706 in scoreboard slot 47,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3706', 'slot 47']"
4304,[Thu,Jul,21,03:37:16,2005] [notice] jk2_init() Found child 3707 in scoreboard slot 48,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3707', 'slot 48']"
4305,[Thu,Jul,21,03:37:16,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4306,[Thu,Jul,21,03:37:16,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4307,[Thu,Jul,21,03:37:16,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4308,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4309,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4310,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4311,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4312,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4313,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4314,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4315,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4316,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4317,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4318,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4319,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4320,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4321,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4322,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4323,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4324,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4325,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4326,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4327,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4328,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4329,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4330,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4331,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4332,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4333,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4334,[Thu,Jul,21,03:37:17,2005] [error] jk2_init() Can't find child 3708 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4335,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4336,[Thu,Jul,21,03:37:17,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4337,[Thu,Jul,21,03:37:17,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4338,[Thu,Jul,21,03:37:17,2005] [error] jk2_init() Can't find child 3709 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4339,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4340,[Thu,Jul,21,03:37:17,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4341,[Thu,Jul,21,03:37:17,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4342,[Thu,Jul,21,03:37:17,2005] [error] jk2_init() Can't find child 3711 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4343,[Thu,Jul,21,03:37:17,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4344,[Thu,Jul,21,03:37:17,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4345,[Thu,Jul,21,03:37:17,2005] [error] jk2_init() Can't find child 3712 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4346,[Thu,Jul,21,03:37:17,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4347,[Thu,Jul,21,03:37:17,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4348,[Thu,Jul,21,03:37:17,2005] [error] jk2_init() Can't find child 3713 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4349,[Thu,Jul,21,03:37:17,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4350,[Thu,Jul,21,03:37:17,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4351,[Thu,Jul,21,03:37:17,2005] [error] jk2_init() Can't find child 3714 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4352,[Thu,Jul,21,03:37:17,2005] [notice] jk2_init() Found child 3710 in scoreboard slot 51,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3710', 'slot 51']"
4353,[Thu,Jul,21,03:37:17,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4354,[Thu,Jul,21,03:37:17,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4355,[Thu,Jul,21,03:37:17,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4356,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4357,[Thu,Jul,21,03:37:17,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4358,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4359,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4360,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4361,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3717 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4362,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4363,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4364,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3718 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4365,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4366,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4367,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3719 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4368,[Thu,Jul,21,03:37:18,2005] [notice] jk2_init() Found child 3716 in scoreboard slot 57,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3716', 'slot 57']"
4369,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4370,[Thu,Jul,21,03:37:18,2005] [notice] jk2_init() Found child 3715 in scoreboard slot 56,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3715', 'slot 56']"
4371,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4372,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4373,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4374,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3720 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4375,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4376,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4377,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4378,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3721 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4379,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4380,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4381,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3722 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4382,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4383,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4384,[Thu,Jul,21,03:37:18,2005] [notice] jk2_init() Found child 3723 in scoreboard slot 64,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3723', 'slot 64']"
4385,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4386,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4387,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4388,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3725 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4389,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3727 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4390,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4391,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4392,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4393,[Thu,Jul,21,03:37:18,2005] [notice] jk2_init() Found child 3726 in scoreboard slot 67,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3726', 'slot 67']"
4394,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4395,[Thu,Jul,21,03:37:18,2005] [notice] jk2_init() Found child 3724 in scoreboard slot 65,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3724', 'slot 65']"
4396,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4397,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4398,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4399,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4400,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4401,[Thu,Jul,21,03:37:18,2005] [notice] jk2_init() Found child 3728 in scoreboard slot 69,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3728', 'slot 69']"
4402,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4403,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3729 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4404,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4405,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4406,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3730 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4407,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4408,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4409,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4410,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3731 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4411,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4412,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4413,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3732 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4414,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4415,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4416,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3733 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4417,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4418,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4419,[Thu,Jul,21,03:37:18,2005] [notice] jk2_init() Found child 3734 in scoreboard slot 75,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '3734', 'slot 75']"
4420,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4421,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3735 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4422,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4423,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4424,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3736 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
