LineId,Time,Program,Content,EventId,EventTemplate,ParameterList
3505,[10.30,17:37:51] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:01']"
3506,[10.30,17:37:51] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:01']"
3507,[10.30,17:37:51] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:01']"
3508,[10.30,17:37:51] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 556 bytes sent, 15087 bytes (14.7 KB) received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['556', 'sent,', '15087', 'bytes (14.7 KB)']"
3509,[10.30,17:37:51] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3510,[10.30,17:37:51] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3511,[10.30,17:37:51] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3512,[10.30,17:37:51] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3513,[10.30,17:37:51] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3514,[10.30,17:37:51] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3515,[10.30,17:37:51] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3516,[10.30,17:37:51] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3517,[10.30,17:37:51] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3518,[10.30,17:37:51] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3519,[10.30,17:37:51] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3520,[10.30,17:37:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:01']"
3521,[10.30,17:37:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:01']"
3522,[10.30,17:37:52] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3523,[10.30,17:37:52] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3524,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 484 bytes sent, 426 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '484', '426', '00:01']"
3525,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:02']"
3526,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:02']"
3527,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:02']"
3528,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:02']"
3529,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:02']"
3530,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3755 bytes (3.66 KB) sent, 1776 bytes (1.73 KB) received, lifetime 00:02",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '3755', '(3.66', '1776', '(1.73 KB)', '00:02']"
3531,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2543 bytes (2.48 KB) sent, 1184 bytes (1.15 KB) received, lifetime 00:02",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2543', '(2.48', '1184', '(1.15 KB)', '00:02']"
3532,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:03']"
3533,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:03']"
3534,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1438 bytes (1.40 KB) sent, 48803 bytes (47.6 KB) received, lifetime 00:04",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1438', '(1.40', '48803', '(47.6 KB)', '00:04']"
3535,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:03']"
3536,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 907 bytes sent, 507 bytes received, lifetime 00:03",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '907', '507', '00:03']"
3537,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:02']"
3538,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:02']"
3539,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 5270 bytes (5.14 KB) sent, 1116 bytes (1.08 KB) received, lifetime 00:02",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '5270', '(5.14', '1116', '(1.08 KB)', '00:02']"
3540,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 795 bytes sent, 191 bytes received, lifetime 00:03",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '795', '191', '00:03']"
3541,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 795 bytes sent, 191 bytes received, lifetime 00:03",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '795', '191', '00:03']"
3542,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 795 bytes sent, 191 bytes received, lifetime 00:03",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '795', '191', '00:03']"
3543,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 10885 bytes (10.6 KB) sent, 80753 bytes (78.8 KB) received, lifetime 00:03",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '10885', '(10.6', '80753', '(78.8 KB)', '00:03']"
3544,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2019 bytes (1.97 KB) sent, 5681 bytes (5.54 KB) received, lifetime 00:15",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2019', '(1.97', '5681', '(5.54 KB)', '00:15']"
3545,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3747 bytes (3.65 KB) sent, 190636 bytes (186 KB) received, lifetime 00:02",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '3747', '(3.65', '190636', '(186 KB)', '00:02']"
3546,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2324 bytes (2.26 KB) sent, 234758 bytes (229 KB) received, lifetime 00:03",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2324', '(2.26', '234758', '(229 KB)', '00:03']"
3547,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1912 bytes (1.86 KB) sent, 1325 bytes (1.29 KB) received, lifetime 00:02",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1912', '(1.86', '1325', '(1.29 KB)', '00:02']"
3548,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1594 bytes (1.55 KB) sent, 1427 bytes (1.39 KB) received, lifetime 00:01",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1594', '(1.55', '1427', '(1.39 KB)', '00:01']"
3549,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1771 bytes (1.72 KB) sent, 1297 bytes (1.26 KB) received, lifetime 00:02",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1771', '(1.72', '1297', '(1.26 KB)', '00:02']"
3550,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2387 bytes (2.33 KB) sent, 1497 bytes (1.46 KB) received, lifetime 00:02",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2387', '(2.33', '1497', '(1.46 KB)', '00:02']"
3551,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1714 bytes (1.67 KB) sent, 865 bytes received, lifetime 00:26",915413a8,"<*> close, <*> bytes <*> KB) sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1714', '(1.67', '865', '00:26']"
3552,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3553,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3554,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3555,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3556,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3557,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3558,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3559,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3560,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3561,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3562,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3563,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3564,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3565,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3566,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3567,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3568,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3569,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3570,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3571,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3572,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3573,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3574,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",99780eae,"<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec","['proxy.cse.cuhk.edu.hk:5070', '0', '0']"
3575,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3576,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3577,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3578,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3579,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3580,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",99780eae,"<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec","['proxy.cse.cuhk.edu.hk:5070', '0', '0']"
3581,[10.30,17:37:53] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3582,[10.30,17:37:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",99780eae,"<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec","['proxy.cse.cuhk.edu.hk:5070', '0', '0']"
3583,[10.30,17:37:54] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 529 bytes sent, 43281385 bytes (41.2 MB) received, lifetime 00:42",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '529', '43281385', '(41.2 MB)', '00:42']"
3584,[10.30,17:37:54] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3585,[10.30,17:37:54] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3586,[10.30,17:37:54] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3587,[10.30,17:37:54] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3588,[10.30,17:37:54] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:01']"
3589,[10.30,17:37:54] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3590,[10.30,17:37:54] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:01']"
3591,[10.30,17:37:54] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1417 bytes (1.38 KB) sent, 1133 bytes (1.10 KB) received, lifetime 00:01",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1417', '(1.38', '1133', '(1.10 KB)', '00:01']"
3592,[10.30,17:37:54] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:01']"
3593,[10.30,17:37:54] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3594,[10.30,17:37:54] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
